session_id,session_length,unique_main_categories,most_freq_main_category,unique_models_viewed,unique_colours,most_freq_colour,avg_price_viewed,session_revenue_potential,max_price_viewed,max_page_reached,total_pages_viewed,month_first,day_first,country_first,purchase_completed
370,9,1,4,7,5,14,34.25,274.0,43.0,4,8,4,1,29,0
371,5,2,4,5,4,2,41.8,209.0,67.0,2,5,4,1,29,0
372,6,1,2,5,4,13,57.2,286.0,67.0,2,5,4,1,29,0
373,1,1,4,1,1,6,28.0,28.0,28.0,2,1,4,1,29,0
374,2,1,2,1,1,13,57.0,57.0,57.0,2,1,4,1,29,0
375,12,4,1,9,4,2,48.6,486.0,67.0,4,10,4,1,29,0
376,3,2,2,3,2,2,41.333333333333336,124.0,43.0,1,3,4,1,29,0
377,4,3,4,4,3,2,35.5,142.0,43.0,1,4,4,1,29,0
378,2,1,4,1,1,4,38.0,38.0,38.0,1,1,4,1,29,0
379,1,1,1,1,1,3,38.0,38.0,38.0,1,1,4,1,15,0
380,8,2,1,7,5,4,42.714285714285715,299.0,62.0,1,7,4,1,9,0
381,9,3,3,7,5,6,39.57142857142857,277.0,57.0,3,7,4,1,29,0
382,22,3,3,20,7,2,46.333333333333336,973.0,77.0,4,21,4,1,24,0
383,8,4,1,6,6,3,46.857142857142854,328.0,72.0,2,7,4,1,29,0
384,3,1,2,1,1,13,38.0,76.0,38.0,2,2,4,1,29,0
385,1,1,1,1,1,2,62.0,62.0,62.0,1,1,4,1,29,0
386,10,4,3,10,5,14,43.6,436.0,62.0,4,10,4,1,29,0
387,2,1,1,2,2,3,35.5,71.0,38.0,1,2,4,1,29,0
389,1,1,1,1,1,2,38.0,38.0,38.0,2,1,4,1,9,0
390,1,1,4,1,1,3,38.0,38.0,38.0,1,1,4,1,29,0
391,17,3,2,13,7,12,48.8,732.0,67.0,3,15,4,1,24,0
392,2,1,1,2,2,3,47.5,95.0,62.0,1,2,4,1,9,0
393,1,1,3,1,1,9,50.0,50.0,50.0,2,1,4,1,29,0
394,6,3,1,6,5,3,43.5,261.0,72.0,1,6,4,1,29,0
395,9,3,3,8,8,1,45.125,361.0,57.0,2,8,4,1,24,0
396,1,1,3,1,1,14,57.0,57.0,57.0,2,1,4,1,29,0
397,6,1,1,4,3,3,52.5,210.0,72.0,2,4,4,1,9,0
399,1,1,3,1,1,12,43.0,43.0,43.0,1,1,4,1,46,0
400,1,1,2,1,1,14,52.0,52.0,52.0,1,1,4,1,46,0
402,1,1,1,1,1,3,43.0,43.0,43.0,1,1,4,1,46,0
403,1,1,1,1,1,2,38.0,38.0,38.0,1,1,4,1,46,0
405,1,1,1,1,1,2,62.0,62.0,62.0,1,1,4,1,46,0
406,1,1,3,1,1,11,48.0,48.0,48.0,1,1,4,1,46,0
407,1,1,2,1,1,2,67.0,67.0,67.0,1,1,4,1,9,0
408,15,3,1,11,4,2,51.25,615.0,67.0,3,12,4,1,9,0
409,1,1,3,1,1,14,48.0,48.0,48.0,1,1,4,1,29,0
410,1,1,1,1,1,3,38.0,38.0,38.0,1,1,4,1,9,0
411,7,1,1,7,5,2,47.714285714285715,334.0,62.0,2,7,4,1,9,0
412,1,1,1,1,1,1,62.0,62.0,62.0,2,1,4,1,29,0
413,3,2,2,3,3,2,42.666666666666664,128.0,52.0,1,3,4,1,29,0
414,4,2,1,2,2,3,45.333333333333336,136.0,50.0,2,3,4,1,29,0
415,4,1,2,3,3,2,57.0,228.0,62.0,1,4,4,1,29,0
416,14,4,1,9,5,3,53.44444444444444,481.0,82.0,2,9,4,1,29,0
417,31,2,1,19,8,3,45.45454545454545,1000.0,82.0,5,22,4,1,29,1
418,2,1,2,2,1,6,38.0,76.0,38.0,2,2,4,1,29,0
419,2,1,1,2,2,2,61.0,122.0,62.0,1,2,4,1,29,0
420,26,3,1,21,9,2,45.54545454545455,1002.0,62.0,4,22,4,1,29,0
421,4,1,1,3,2,3,49.333333333333336,148.0,82.0,1,3,4,1,29,0
422,14,3,4,12,7,2,41.833333333333336,502.0,67.0,4,12,4,1,29,0
423,6,1,3,5,5,2,36.4,182.0,55.0,3,5,4,1,9,0
424,10,2,1,7,4,3,38.714285714285715,271.0,43.0,3,7,4,1,46,0
425,8,2,1,6,5,3,45.166666666666664,271.0,72.0,1,6,4,1,9,0
426,8,1,1,6,1,3,49.142857142857146,344.0,72.0,1,7,4,1,16,0
427,3,2,1,2,2,2,50.0,100.0,62.0,1,2,4,1,46,0
428,5,1,4,4,4,2,35.5,142.0,43.0,1,4,4,1,29,0
429,8,3,3,7,5,4,44.0,308.0,62.0,1,7,4,1,29,0
430,1,1,1,1,1,2,38.0,38.0,38.0,1,1,4,1,44,0
431,2,2,1,2,1,3,40.5,81.0,43.0,1,2,4,1,29,0
432,1,1,2,1,1,10,52.0,52.0,52.0,1,1,4,1,29,0
433,21,4,2,21,11,9,39.904761904761905,838.0,62.0,4,21,4,1,29,0
434,2,2,3,2,2,7,45.5,91.0,48.0,2,2,4,1,29,0
435,6,3,1,4,3,2,46.8,234.0,67.0,2,5,4,1,29,0
436,1,1,1,1,1,3,38.0,38.0,38.0,1,1,4,1,29,0
437,3,2,1,2,2,4,27.0,54.0,28.0,3,2,4,1,9,0
438,2,1,1,2,1,3,60.0,120.0,82.0,1,2,4,1,9,0
439,4,1,1,3,2,3,47.666666666666664,143.0,72.0,1,3,4,1,9,0
440,3,1,2,1,1,14,52.0,104.0,52.0,1,2,4,1,9,0
441,8,2,1,7,5,3,45.142857142857146,316.0,62.0,2,7,4,1,9,0
442,1,1,2,1,1,6,38.0,38.0,38.0,1,1,4,1,9,0
443,6,2,3,4,3,7,34.4,172.0,48.0,3,5,4,1,9,0
444,6,1,2,4,2,12,51.2,256.0,62.0,1,5,4,1,9,0
445,1,1,3,1,1,14,43.0,43.0,43.0,1,1,4,1,29,0
446,3,2,2,3,3,1,46.0,138.0,52.0,2,3,4,1,29,0
447,2,2,1,2,2,1,33.0,66.0,33.0,1,2,4,1,29,0
448,2,1,3,2,2,9,48.0,96.0,48.0,1,2,4,1,29,0
449,2,1,4,2,2,3,35.5,71.0,38.0,1,2,4,1,29,0
450,1,1,4,1,1,14,28.0,28.0,28.0,4,1,4,1,29,0
451,16,3,4,12,5,2,46.166666666666664,554.0,65.0,2,12,4,1,29,0
452,2,2,1,2,2,3,45.0,90.0,62.0,1,2,4,1,29,0
453,4,2,1,2,2,8,30.5,122.0,38.0,1,4,4,1,29,0
454,8,1,4,6,5,7,33.714285714285715,236.0,43.0,4,7,4,1,29,0
455,2,2,1,2,2,2,47.5,95.0,52.0,1,2,4,1,29,0
456,15,4,2,11,8,3,42.23076923076923,549.0,52.0,5,13,4,1,29,1
457,2,2,1,2,2,3,47.5,95.0,52.0,1,2,4,1,29,0
458,2,1,3,2,2,4,27.0,54.0,28.0,3,2,4,1,29,0
459,9,3,1,9,5,2,44.888888888888886,404.0,62.0,2,9,4,1,29,0
460,13,3,1,10,6,6,46.2,462.0,62.0,3,10,4,1,29,0
461,3,2,4,3,2,6,41.0,123.0,62.0,3,3,4,1,28,0
462,40,2,1,20,7,1,47.40625,1517.0,67.0,2,32,4,1,9,0
463,6,1,4,6,4,9,40.5,243.0,48.0,5,6,4,1,29,1
464,6,3,1,5,3,3,47.8,239.0,72.0,2,5,4,1,9,0
465,5,2,2,3,3,2,49.0,147.0,57.0,1,3,4,1,29,0
466,11,3,1,8,5,3,45.375,363.0,62.0,2,8,4,1,29,0
467,2,1,1,2,1,3,52.5,105.0,62.0,1,2,4,1,29,0
468,1,1,3,1,1,6,48.0,48.0,48.0,1,1,4,1,29,0
469,4,1,3,4,3,14,41.5,166.0,52.0,4,4,4,1,29,0
470,2,1,2,1,1,3,57.0,57.0,57.0,1,1,4,1,44,0
471,5,1,2,5,5,2,52.2,261.0,57.0,2,5,4,1,29,0
472,8,4,2,7,4,9,47.5,380.0,62.0,3,8,4,1,29,0
473,5,1,3,2,2,6,36.75,147.0,48.0,1,4,4,1,29,0
474,8,1,3,5,4,2,45.4,227.0,55.0,3,5,4,1,29,0
475,2,1,1,1,1,6,62.0,62.0,62.0,2,1,4,1,29,0
476,4,2,3,3,3,6,39.333333333333336,118.0,57.0,3,3,4,1,29,0
477,4,2,1,4,2,14,31.75,127.0,33.0,2,4,4,1,9,0
478,16,3,2,11,7,12,47.583333333333336,571.0,62.0,1,12,4,2,29,0
479,1,1,1,1,1,3,43.0,43.0,43.0,1,1,4,2,29,0
480,7,2,4,5,5,7,45.166666666666664,271.0,67.0,3,6,4,2,29,0
481,12,3,1,9,6,2,45.55555555555556,410.0,62.0,4,9,4,2,29,0
482,10,2,1,6,3,3,42.857142857142854,300.0,72.0,4,7,4,2,29,0
483,3,1,3,2,2,6,52.5,105.0,57.0,4,2,4,2,29,0
484,4,1,3,3,3,2,38.0,114.0,48.0,2,3,4,2,9,0
485,16,3,3,11,7,4,39.81818181818182,438.0,62.0,3,11,4,2,9,0
486,15,4,1,13,9,3,39.714285714285715,556.0,52.0,5,14,4,2,29,1
487,5,3,3,4,2,2,41.5,166.0,57.0,2,4,4,2,29,0
488,10,3,1,8,5,3,41.333333333333336,372.0,62.0,2,9,4,2,29,0
489,2,1,2,2,2,1,50.0,100.0,52.0,1,2,4,2,9,0
490,13,1,1,7,1,3,53.833333333333336,646.0,82.0,1,12,4,2,46,0
491,1,1,2,1,1,2,67.0,67.0,67.0,1,1,4,2,29,0
492,3,2,3,2,2,7,33.0,66.0,38.0,3,2,4,2,29,0
493,25,2,2,21,12,2,47.19047619047619,991.0,67.0,4,21,4,2,9,0
494,3,1,2,3,3,2,49.0,147.0,52.0,1,3,4,2,29,0
495,2,1,1,1,1,3,43.0,43.0,43.0,1,1,4,2,9,0
496,2,1,1,2,2,3,45.0,90.0,62.0,1,2,4,2,9,0
497,3,1,1,3,3,1,46.0,138.0,62.0,3,3,4,2,29,0
498,22,2,2,17,6,2,49.0,882.0,77.0,4,18,4,2,24,0
499,2,1,4,1,1,7,23.0,46.0,23.0,2,2,4,2,29,0
500,2,1,2,1,1,12,52.0,52.0,52.0,1,1,4,2,9,0
501,31,3,1,27,10,2,44.964285714285715,1259.0,67.0,3,28,4,2,29,0
502,2,1,4,1,1,3,38.0,76.0,38.0,1,2,4,2,29,0
503,6,3,2,5,4,2,47.6,238.0,67.0,1,5,4,2,9,0
504,5,2,2,4,4,1,46.25,185.0,57.0,2,4,4,2,9,0
505,5,2,2,3,2,12,49.0,147.0,62.0,1,3,4,2,29,0
506,4,1,1,3,2,4,56.0,224.0,62.0,3,4,4,2,24,0
507,2,1,3,2,2,7,49.0,98.0,50.0,2,2,4,2,29,0
508,10,3,1,6,5,1,34.833333333333336,209.0,52.0,3,6,4,2,10,0
509,5,1,2,4,3,6,43.8,219.0,67.0,2,5,4,2,29,0
510,2,1,1,1,1,14,33.0,66.0,33.0,1,2,4,2,46,0
511,4,2,1,4,4,1,39.25,157.0,48.0,1,4,4,2,9,0
512,27,4,4,12,8,9,44.285714285714285,930.0,82.0,4,21,4,2,29,0
513,33,3,3,27,12,14,37.86206896551724,1098.0,57.0,4,29,4,2,29,0
514,23,4,3,20,8,4,43.75,875.0,62.0,4,20,4,2,29,0
515,2,2,1,2,2,3,55.0,110.0,72.0,1,2,4,2,41,0
516,6,3,1,5,3,2,52.333333333333336,314.0,62.0,1,6,4,2,29,0
517,7,3,1,6,5,3,41.285714285714285,289.0,62.0,1,7,4,2,24,0
518,13,3,2,8,7,2,50.77777777777778,457.0,72.0,2,9,4,2,9,0
519,4,1,1,1,1,6,62.0,62.0,62.0,3,1,4,2,9,0
520,7,2,3,5,5,9,40.5,243.0,48.0,1,6,4,2,9,0
521,2,1,2,2,2,2,57.0,114.0,57.0,2,2,4,2,24,0
522,19,3,2,12,9,6,39.53333333333333,593.0,57.0,5,15,4,2,29,1
523,7,3,4,7,4,3,39.285714285714285,275.0,57.0,5,7,4,2,29,1
524,2,2,2,2,1,4,52.5,105.0,57.0,1,2,4,2,29,0
525,26,4,1,15,8,2,44.8421052631579,852.0,67.0,5,19,4,2,29,1
526,16,3,1,15,6,2,47.333333333333336,710.0,62.0,3,15,4,2,29,0
527,1,1,3,1,1,2,28.0,28.0,28.0,2,1,4,2,29,0
528,2,1,2,2,2,6,45.0,90.0,52.0,1,2,4,2,29,0
529,5,3,1,5,3,14,39.8,199.0,62.0,4,5,4,2,29,0
530,4,1,2,4,2,2,56.0,224.0,62.0,2,4,4,2,29,0
531,12,4,2,9,5,2,47.3,473.0,62.0,4,10,4,2,29,0
532,2,2,1,2,2,3,55.0,110.0,72.0,1,2,4,2,41,0
533,7,2,3,6,4,14,38.333333333333336,230.0,57.0,3,6,4,2,29,0
534,10,2,1,8,3,1,47.625,381.0,62.0,2,8,4,2,9,0
535,2,2,1,2,2,1,40.5,81.0,43.0,2,2,4,2,9,0
536,6,1,3,6,6,2,32.166666666666664,193.0,43.0,3,6,4,2,29,0
537,6,2,1,3,2,1,44.333333333333336,133.0,62.0,2,3,4,2,9,0
538,3,1,3,2,2,4,48.0,96.0,48.0,1,2,4,2,9,0
539,25,3,3,15,9,4,40.473684210526315,769.0,60.0,2,19,4,2,9,0
540,6,3,1,5,3,3,43.8,219.0,72.0,1,5,4,2,29,0
541,3,1,1,3,2,3,39.666666666666664,119.0,43.0,1,3,4,2,9,0
542,25,3,3,23,8,2,41.95652173913044,965.0,67.0,4,23,4,2,27,0
543,1,1,3,1,1,12,43.0,43.0,43.0,1,1,4,2,9,0
544,13,3,3,11,6,4,40.45454545454545,445.0,77.0,3,11,4,2,29,0
545,1,1,2,1,1,2,57.0,57.0,57.0,2,1,4,2,29,0
546,2,2,1,2,2,3,45.0,90.0,52.0,1,2,4,2,9,0
547,6,2,4,5,4,2,38.8,194.0,52.0,2,5,4,2,29,0
548,5,3,4,4,4,2,35.5,142.0,43.0,3,4,4,2,29,0
549,1,1,3,1,1,4,28.0,28.0,28.0,1,1,4,2,29,0
550,9,2,2,5,3,9,56.333333333333336,338.0,62.0,2,6,4,2,29,0
551,5,2,2,3,3,3,44.333333333333336,133.0,52.0,2,3,4,2,29,0
552,1,1,3,1,1,4,28.0,28.0,28.0,1,1,4,2,29,0
553,30,4,1,27,10,2,46.206896551724135,1340.0,62.0,3,29,4,2,24,0
554,3,1,1,3,3,3,47.666666666666664,143.0,62.0,3,3,4,2,24,0
555,7,3,3,7,5,9,37.142857142857146,260.0,57.0,3,7,4,2,7,0
556,16,2,3,15,9,2,46.46666666666667,697.0,62.0,4,15,4,2,24,0
557,2,1,4,2,2,2,43.0,86.0,48.0,1,2,4,2,29,0
558,2,1,3,2,2,2,48.0,96.0,48.0,2,2,4,2,29,0
559,1,1,3,1,1,14,28.0,28.0,28.0,2,1,4,2,29,0
560,4,1,2,3,3,2,54.0,162.0,67.0,1,3,4,2,29,0
561,7,2,2,7,4,6,42.0,294.0,67.0,2,7,4,2,29,0
562,15,3,2,14,7,2,44.46666666666667,667.0,67.0,1,15,4,2,29,0
563,32,3,4,24,7,14,41.416666666666664,994.0,62.0,3,24,4,2,29,0
564,3,3,1,3,3,3,52.333333333333336,157.0,62.0,1,3,4,2,29,0
565,4,2,1,3,2,3,43.666666666666664,131.0,50.0,2,3,4,2,29,0
566,1,1,1,1,1,2,62.0,62.0,62.0,1,1,4,2,9,0
567,1,1,4,1,1,2,43.0,43.0,43.0,2,1,4,2,29,0
568,3,1,4,2,2,3,35.5,71.0,38.0,3,2,4,2,29,0
570,1,1,3,1,1,2,28.0,28.0,28.0,2,1,4,2,29,0
571,1,1,2,1,1,2,43.0,43.0,43.0,1,1,4,2,9,0
572,12,1,1,9,5,3,48.9,489.0,82.0,2,10,4,2,24,0
574,9,2,4,7,7,2,40.42857142857143,283.0,65.0,3,7,4,2,29,0
575,18,1,4,14,7,9,34.333333333333336,515.0,43.0,5,15,4,2,21,1
576,1,1,1,1,1,2,62.0,62.0,62.0,1,1,4,2,9,0
577,2,2,1,2,2,8,38.0,76.0,48.0,1,2,4,2,29,0
578,9,2,1,5,4,3,47.6,238.0,67.0,1,5,4,2,9,0
579,2,1,4,1,1,14,28.0,28.0,28.0,4,1,4,2,29,0
580,1,1,1,1,1,14,33.0,33.0,33.0,1,1,4,2,9,0
581,5,1,1,5,2,3,45.8,229.0,62.0,1,5,4,2,21,0
582,4,2,3,3,3,6,39.666666666666664,119.0,48.0,1,3,4,2,21,0
583,17,2,4,14,6,4,41.42857142857143,580.0,57.0,5,14,4,2,29,1
584,26,2,4,20,7,9,37.95238095238095,797.0,62.0,4,21,4,2,29,0
585,1,1,3,1,1,6,33.0,33.0,33.0,1,1,4,2,29,0
586,6,2,1,4,2,2,55.4,277.0,82.0,2,5,4,2,9,0
587,9,1,1,6,2,3,49.142857142857146,344.0,72.0,1,7,4,2,10,0
588,2,2,2,2,2,2,35.5,71.0,43.0,2,2,4,2,41,0
590,1,1,4,1,1,4,43.0,43.0,43.0,3,1,4,2,29,0
591,4,1,2,4,4,6,42.75,171.0,57.0,2,4,4,2,29,0
593,2,1,1,1,1,3,43.0,43.0,43.0,1,1,4,2,29,0
594,9,3,3,8,6,3,47.0,376.0,62.0,4,8,4,2,9,0
595,11,3,1,9,4,3,45.333333333333336,408.0,82.0,4,9,4,2,9,0
596,1,1,1,1,1,3,62.0,62.0,62.0,1,1,4,2,29,0
597,10,3,4,6,4,2,39.666666666666664,238.0,48.0,3,6,4,2,29,0
599,1,1,2,1,1,12,52.0,52.0,52.0,1,1,4,2,9,0
600,6,2,1,4,2,2,51.25,205.0,62.0,3,4,4,2,29,0
601,18,3,4,16,9,2,43.23529411764706,735.0,57.0,5,17,4,2,29,1
602,5,3,1,3,2,14,37.666666666666664,113.0,52.0,3,3,4,2,29,0
603,33,4,4,23,11,2,38.083333333333336,914.0,67.0,5,24,4,2,29,1
604,20,3,1,14,5,2,43.214285714285715,605.0,82.0,3,14,4,2,29,0
605,9,2,3,6,5,13,41.833333333333336,251.0,57.0,3,6,4,2,29,0
606,14,2,1,9,5,3,43.333333333333336,390.0,62.0,2,9,4,2,29,0
607,4,2,4,3,3,4,37.666666666666664,113.0,57.0,2,3,4,2,29,0
608,7,2,1,5,5,1,42.6,213.0,62.0,2,5,4,2,29,0
609,3,2,3,3,3,9,51.0,153.0,57.0,2,3,4,2,29,0
610,15,3,4,10,5,4,47.0,470.0,62.0,2,10,4,2,29,0
611,3,1,1,3,2,3,36.333333333333336,109.0,43.0,1,3,4,2,29,0
612,4,2,3,4,4,2,36.75,147.0,48.0,1,4,4,2,29,0
613,14,4,1,9,6,2,43.8,438.0,82.0,3,10,4,2,29,0
614,5,3,3,5,2,2,40.8,204.0,57.0,2,5,4,2,29,0
615,7,3,2,5,3,2,50.6,253.0,67.0,5,5,4,2,29,1
616,11,4,2,8,4,6,44.6,446.0,67.0,2,10,4,2,29,0
618,1,1,4,1,1,3,38.0,38.0,38.0,1,1,4,2,29,0
619,5,2,3,3,2,2,35.5,142.0,48.0,1,4,4,2,29,0
620,6,3,2,6,6,2,45.833333333333336,275.0,62.0,2,6,4,2,29,0
621,20,4,1,17,9,3,45.8235294117647,779.0,62.0,4,17,4,2,29,0
622,3,2,4,3,2,4,31.333333333333332,94.0,38.0,1,3,4,2,29,0
623,3,2,1,2,2,2,43.0,86.0,48.0,4,2,4,2,29,0
624,15,4,4,14,6,6,44.0,616.0,62.0,4,14,4,2,29,0
625,5,4,2,5,4,4,40.6,203.0,57.0,1,5,4,2,29,0
626,7,2,4,6,5,4,38.833333333333336,233.0,48.0,1,6,4,2,29,0
627,1,1,4,1,1,14,43.0,43.0,43.0,3,1,4,2,29,0
628,10,4,1,7,6,14,37.4,374.0,62.0,3,10,4,2,29,0
629,8,3,2,7,7,2,54.0,378.0,62.0,2,7,4,2,29,0
630,4,2,2,4,4,1,47.5,190.0,62.0,1,4,4,2,29,0
631,18,3,4,13,6,3,36.214285714285715,507.0,60.0,5,14,4,2,29,1
632,1,1,4,1,1,1,28.0,28.0,28.0,4,1,4,2,29,0
633,1,1,1,1,1,3,38.0,38.0,38.0,1,1,4,2,29,0
634,7,2,3,6,6,2,40.5,243.0,48.0,4,6,4,2,29,0
635,2,1,2,1,1,11,57.0,57.0,57.0,2,1,4,2,29,0
636,2,2,1,2,2,8,30.5,61.0,33.0,3,2,4,2,29,0
637,1,1,2,1,1,2,62.0,62.0,62.0,1,1,4,2,29,0
638,60,3,4,34,11,2,37.30909090909091,2052.0,57.0,5,55,4,2,29,1
639,2,2,2,2,1,9,50.0,100.0,57.0,2,2,4,2,29,0
640,4,2,3,4,4,2,40.75,163.0,57.0,3,4,4,2,29,0
641,12,2,4,10,6,2,40.63636363636363,447.0,62.0,3,11,4,2,29,0
642,1,1,3,1,1,4,28.0,28.0,28.0,1,1,4,2,29,0
643,7,1,2,4,3,2,47.0,329.0,62.0,1,7,4,2,29,0
644,5,3,4,4,3,4,31.75,127.0,43.0,1,4,4,2,29,0
645,11,1,1,8,3,2,53.55555555555556,482.0,82.0,3,9,4,2,29,0
646,2,1,1,2,1,3,52.5,105.0,62.0,1,2,4,2,29,0
647,5,1,4,5,4,2,38.0,190.0,43.0,5,5,4,2,38,1
648,49,2,3,19,7,14,46.02564102564103,1795.0,57.0,3,39,4,2,34,0
649,1,1,1,1,1,3,62.0,62.0,62.0,1,1,4,2,34,0
650,10,3,1,8,5,6,36.4,364.0,62.0,2,10,4,2,29,0
651,1,1,1,1,1,6,62.0,62.0,62.0,2,1,4,2,29,0
652,2,1,1,1,1,2,62.0,124.0,62.0,3,2,4,2,29,0
653,9,2,2,6,4,9,40.714285714285715,285.0,62.0,4,7,4,2,29,0
654,11,2,2,9,7,12,48.666666666666664,438.0,67.0,3,9,4,2,29,0
655,2,1,1,1,1,3,60.0,60.0,60.0,1,1,4,2,29,0
656,2,2,1,2,2,3,45.5,91.0,48.0,1,2,4,2,29,0
657,2,1,2,1,1,6,38.0,38.0,38.0,1,1,4,2,29,0
658,5,3,2,3,3,4,46.0,138.0,52.0,1,3,4,2,29,0
659,3,2,1,3,2,2,60.333333333333336,181.0,62.0,3,3,4,2,29,0
660,3,3,2,3,3,2,51.666666666666664,155.0,55.0,3,3,4,2,29,0
661,5,2,1,4,3,3,40.25,161.0,72.0,1,4,4,2,9,0
662,2,1,1,1,1,6,28.0,28.0,28.0,3,1,4,2,29,0
663,11,3,3,8,6,4,45.2,452.0,72.0,4,10,4,2,29,0
664,1,1,4,1,1,4,65.0,65.0,65.0,1,1,4,2,29,0
665,2,1,4,2,2,2,40.5,81.0,43.0,1,2,4,2,29,0
667,4,1,2,3,1,2,55.666666666666664,167.0,67.0,1,3,4,2,29,0
668,3,2,4,3,3,2,38.0,114.0,38.0,1,3,4,2,29,0
669,4,2,1,3,3,2,55.666666666666664,167.0,72.0,2,3,4,2,29,0
671,4,2,3,4,3,9,41.0,164.0,60.0,2,4,4,2,9,0
672,1,1,2,1,1,3,57.0,57.0,57.0,1,1,4,2,29,0
673,4,3,2,4,3,6,41.5,166.0,52.0,2,4,4,2,29,0
675,2,1,2,2,2,2,62.0,124.0,67.0,1,2,4,2,29,0
676,13,3,2,8,5,12,46.888888888888886,422.0,67.0,3,9,4,2,29,0
677,18,2,1,12,5,1,42.25,676.0,62.0,5,16,4,2,29,1
678,10,1,1,8,5,2,48.22222222222222,434.0,62.0,3,9,4,2,29,0
679,3,1,3,3,3,2,36.333333333333336,109.0,48.0,1,3,4,2,29,0
680,7,2,2,5,4,4,48.6,243.0,67.0,1,5,4,2,29,0
681,2,1,1,2,2,2,38.0,76.0,38.0,2,2,4,2,29,0
682,4,3,1,3,2,2,42.75,171.0,52.0,1,4,4,2,29,0
683,10,3,3,7,4,4,38.57142857142857,270.0,57.0,1,7,4,2,9,0
685,6,1,1,5,3,3,51.666666666666664,310.0,82.0,1,6,4,2,29,0
686,9,2,2,8,5,2,51.44444444444444,463.0,67.0,1,9,4,2,29,0
687,1,1,1,1,1,6,62.0,62.0,62.0,2,1,4,2,29,0
688,2,1,1,2,2,3,38.0,76.0,43.0,1,2,4,2,29,0
689,7,3,1,7,5,3,51.285714285714285,359.0,82.0,1,7,4,2,29,0
690,35,4,3,25,8,2,42.82142857142857,1199.0,67.0,4,28,4,2,29,0
692,1,1,4,1,1,14,43.0,43.0,43.0,3,1,4,2,29,0
693,1,1,1,1,1,3,62.0,62.0,62.0,1,1,4,2,29,0
694,6,2,3,5,4,14,46.2,231.0,57.0,5,5,4,2,29,1
695,28,4,3,24,10,14,42.041666666666664,1009.0,62.0,3,24,4,2,29,0
697,3,1,2,3,2,2,55.666666666666664,167.0,67.0,1,3,4,2,29,0
698,3,2,2,3,3,3,47.333333333333336,142.0,57.0,1,3,4,2,29,0
699,3,1,2,3,3,2,52.0,156.0,52.0,1,3,4,2,29,0
700,1,1,1,1,1,2,62.0,62.0,62.0,1,1,4,2,29,0
701,9,3,4,5,5,1,33.5,268.0,52.0,4,8,4,2,29,0
702,3,1,2,2,2,6,47.5,95.0,57.0,2,2,4,2,29,0
703,5,3,1,4,3,3,39.0,156.0,57.0,2,4,4,2,29,0
704,6,2,1,6,5,1,39.5,237.0,62.0,3,6,4,2,29,0
705,3,2,1,3,3,3,31.333333333333332,94.0,38.0,1,3,4,2,29,0
707,4,1,4,3,2,3,34.25,137.0,43.0,1,4,4,2,29,0
708,16,3,1,11,6,3,46.083333333333336,553.0,72.0,3,12,4,2,29,0
709,3,2,1,2,2,3,35.5,71.0,43.0,1,2,4,2,29,0
710,3,2,1,3,3,1,51.666666666666664,155.0,62.0,1,3,4,2,29,0
711,3,1,2,3,3,2,52.333333333333336,157.0,67.0,1,3,4,2,29,0
712,5,1,4,3,3,2,41.0,205.0,43.0,2,5,4,2,29,0
713,3,2,4,3,2,4,34.666666666666664,104.0,38.0,1,3,4,2,29,0
714,4,2,1,3,3,3,46.0,138.0,62.0,3,3,4,2,29,0
715,1,1,2,1,1,2,62.0,62.0,62.0,1,1,4,2,29,0
716,5,2,4,4,3,4,39.0,195.0,48.0,3,5,4,2,29,0
717,4,2,1,2,1,2,55.0,110.0,62.0,2,2,4,2,29,0
718,9,2,2,8,8,1,52.375,419.0,67.0,2,8,4,2,29,0
719,7,2,4,7,5,7,37.857142857142854,265.0,57.0,5,7,4,2,29,1
720,10,1,3,8,6,14,44.333333333333336,399.0,55.0,3,9,4,2,29,0
721,3,2,3,3,3,2,46.333333333333336,139.0,48.0,1,3,4,2,29,0
722,19,4,2,14,7,6,42.666666666666664,768.0,57.0,4,18,4,2,29,0
723,9,2,2,8,7,2,51.75,414.0,67.0,2,8,4,2,29,0
724,1,1,3,1,1,11,48.0,48.0,48.0,1,1,4,2,29,0
725,4,2,1,3,2,1,33.0,99.0,38.0,1,3,4,2,29,0
726,1,1,2,1,1,2,67.0,67.0,67.0,1,1,4,2,29,0
727,13,2,1,7,3,3,56.1,561.0,82.0,2,10,4,2,9,0
728,7,2,2,6,6,2,49.166666666666664,295.0,67.0,1,6,4,2,29,0
729,1,1,3,1,1,2,48.0,48.0,48.0,3,1,4,2,44,0
730,4,2,2,4,3,2,54.75,219.0,67.0,2,4,4,2,29,0
731,6,3,4,5,4,2,36.8,184.0,52.0,1,5,4,2,29,0
732,5,1,3,5,3,4,36.0,180.0,48.0,1,5,4,2,29,0
733,3,2,4,3,3,1,33.0,99.0,38.0,1,3,4,2,29,0
734,1,1,4,1,1,3,23.0,23.0,23.0,1,1,4,2,29,0
735,12,4,3,9,7,3,41.77777777777778,376.0,72.0,3,9,4,2,29,0
737,6,1,4,5,5,2,38.0,190.0,43.0,4,5,4,2,29,0
738,2,1,1,1,1,3,62.0,62.0,62.0,1,1,4,2,29,0
739,6,3,4,5,3,4,40.8,204.0,62.0,1,5,4,2,29,0
740,11,3,4,9,5,9,41.77777777777778,376.0,57.0,4,9,4,2,29,0
